group,seed,episode,tau,phi_g
trained,19,1,81,1.0611454268555374
trained,19,1,86,1.0809132069620162
trained,19,1,91,1.0334717421786839
trained,19,1,96,0.9415010333751297
trained,19,1,101,0.7077928854493798
trained,19,1,106,1.214827749617175
trained,19,1,111,1.388254750344445
trained,19,1,116,1.358239515791754
trained,19,1,121,1.039959264608407
trained,19,1,126,1.0328558716048548
trained,19,1,131,1.0169674919934202
trained,19,1,136,0.9044015190259858
trained,19,1,141,0.7671979867058076
trained,19,2,-279,3.509027528374003
trained,19,2,-274,2.107839060002912
trained,19,2,-269,1.8199419186694554
trained,19,2,-264,2.5424733230685597
trained,19,2,-259,3.4243305818954424
trained,19,2,-254,3.176408396069414
trained,19,2,-249,3.482321877367305
trained,19,2,-244,3.3226741061054836
trained,19,2,-239,2.708655833168243
trained,19,2,-234,2.2332999986000814
trained,19,2,-229,1.5712981618045663
trained,19,2,-224,1.1095868088429865
trained,19,2,-219,1.8856209030566764
trained,19,2,-214,1.68212833384308
trained,19,2,-209,1.420443140948672
trained,19,2,-204,0.7034621766698919
trained,19,2,-199,1.0899523121962886
trained,19,2,-194,2.3856253004713492
trained,19,2,-189,2.5808613264254086
trained,19,2,-184,2.3002640164900514
trained,19,2,-179,1.0913185468870126
trained,19,2,-174,0.8988834539232793
trained,19,2,-169,1.6485128324662588
trained,19,2,-164,1.7655395579142734
trained,19,2,-159,1.873445183805276
trained,19,2,-154,1.026364703596879
trained,19,2,-149,1.1519725900929116
trained,19,2,-144,1.3293293044461323
trained,19,2,-139,0.9835062754351853
trained,19,2,-134,1.0718284709392936
trained,19,2,-129,0.8045085620341788
trained,19,2,-124,1.1944529505867114
trained,19,2,-119,0.747794743593875
trained,19,2,-114,0.8110941686276434
trained,19,2,-109,1.3668297551004736
trained,19,2,-104,0.718315380561628
trained,19,2,-99,0.9356218262880951
trained,19,2,-94,0.8590124463038764
trained,19,2,-89,1.101027403353065
trained,19,2,-84,1.4048820811960745
trained,19,2,-79,1.3392313115173633
trained,19,2,-74,1.3642643407713715
trained,19,2,-69,1.3581239887819019
trained,19,2,-64,0.9997026714141679
trained,19,2,-59,0.9856796675484243
trained,19,2,-54,0.9749302141029185
trained,19,2,-49,0.7416136672558347
trained,19,2,-44,0.9276631341104614
trained,19,2,-39,0.8735001224127557
trained,19,2,-34,1.0598944864561806
trained,19,2,-29,1.0273677526357334
trained,19,2,-24,0.8872685107906908
trained,19,2,-19,0.8565004592516164
trained,19,2,-14,0.5582352941236348
trained,19,2,-9,0.5632388927559696
trained,19,2,-4,0.6555974769456785
trained,19,2,1,0.8757772974212097
trained,19,2,6,0.8616348322423231
trained,19,2,11,0.8240990449613084
trained,19,2,16,0.9259929433360253
trained,19,2,21,1.316129044246193
trained,19,2,26,1.2136905751170213
trained,19,2,31,1.0719667184096957
trained,19,2,36,0.8253293786565534
trained,19,2,41,0.5070905596604898
trained,19,2,46,0.6989056901904477
trained,19,2,51,0.6812061855576959
trained,19,2,56,0.6442588248858031
trained,19,2,61,0.590877649832835
trained,19,2,66,0.5221724087690613
trained,19,2,71,0.9075418916945324
trained,19,2,76,1.095077041681367
trained,19,2,81,0.676668627971054
trained,19,2,86,0.627574892681978
trained,19,2,91,0.6248131216926391
trained,19,2,96,0.7542631487140379
trained,19,2,101,1.2077146707961883
trained,19,2,106,0.8191399717334105
trained,19,2,111,0.5609240257313665
trained,19,2,116,0.6842157500175285
trained,19,2,121,0.44587991987092995
trained,19,2,126,0.7028871999188864
trained,19,2,131,1.2791835221122596
trained,19,2,136,0.8167296801366744
trained,19,2,141,0.9570300232630355
trained,19,3,-279,1.173905763010214
trained,19,3,-274,3.6167442663312297
trained,19,3,-269,0.9840579498496842
trained,19,3,-264,2.635241308584498
trained,19,3,-259,2.542102538348543
trained,19,3,-254,2.360437134528141
trained,19,3,-249,2.5262855296973967
trained,19,3,-244,0.8936584278167006
trained,19,3,-239,1.6866468367912142
trained,19,3,-234,0.8536490705715463
trained,19,3,-229,0.9999288072608885
trained,19,3,-224,2.394695473052237
trained,19,3,-219,2.3998506501512393
trained,19,3,-214,2.4299391320633834
trained,19,3,-209,2.1467501757166216
trained,19,3,-204,1.888376158469012
trained,19,3,-199,2.2248622861325793
trained,19,3,-194,1.7171052409095453
trained,19,3,-189,1.2648531592837058
trained,19,3,-184,1.2038708214521225
trained,19,3,-179,1.5455338577642532
trained,19,3,-174,2.0301385961136464
trained,19,3,-169,1.967303003772351
trained,19,3,-164,1.923201054401886
trained,19,3,-159,1.2743174724839792
trained,19,3,-154,1.2640891645795709
trained,19,3,-149,1.0702177423448385
trained,19,3,-144,1.1629943544958647
trained,19,3,-139,1.1957265069518637
trained,19,3,-134,1.0366011505264985
trained,19,3,-129,1.6408443572672742
trained,19,3,-124,1.7702235638795742
trained,19,3,-119,1.8143791057663514
trained,19,3,-114,1.8582046258649236
trained,19,3,-109,1.747661758499857
trained,19,3,-104,1.742588529027355
trained,19,3,-99,0.8202380011366885
trained,19,3,-94,1.0921816427309787
trained,19,3,-89,1.164532560797322
trained,19,3,-84,1.1924891866157004
trained,19,3,-79,1.1428562610645985
trained,19,3,-74,1.0210435784467413
trained,19,3,-69,0.7502563119064296
trained,19,3,-64,0.8092531365130917
trained,19,3,-59,0.7792404801456367
trained,19,3,-54,0.7538204594538209
trained,19,3,-49,0.7190440213897645
trained,19,3,-44,0.6754678984024138
trained,19,3,-39,0.9958174342961392
trained,19,3,-34,1.2680644872867362
trained,19,3,-29,0.8650979824211013
trained,19,3,-24,0.8941383504243876
trained,19,3,-19,0.8865595377252129
trained,19,3,-14,1.1778965529865562
trained,19,3,-9,1.3323217440753585
trained,19,3,-4,1.3336341171774917
trained,19,3,1,1.32836352047355
trained,19,3,6,1.2714910047417
trained,19,3,11,1.3047469950898711
trained,19,3,16,1.394146881163579
trained,19,3,21,0.6684698520490537
trained,19,3,26,0.3047675268657981
trained,19,3,31,0.32944200284499114
trained,19,3,36,0.5264374880834739
trained,19,3,41,0.43027753483569287
trained,19,3,46,0.8271175173195049
trained,19,3,51,1.6128522516034827
trained,19,3,56,1.610359579589827
trained,19,3,61,1.5487526449102536
trained,19,3,66,1.3799610628153385
trained,19,3,71,1.2863853264316119
trained,19,3,76,1.6955132135006186
trained,19,3,81,1.3532518493201862
trained,19,3,86,1.0664921309757651
trained,19,3,91,0.8615360551787743
trained,19,3,96,1.2250230409113376
trained,19,3,101,0.8713859350651301
trained,19,3,106,1.0110176741269226
trained,19,3,111,0.7408371161369501
trained,19,3,116,0.8817663711866304
trained,19,3,121,1.1579762108820915
trained,19,3,126,1.0349456617886563
trained,19,3,131,0.5930811671555031
trained,19,3,136,1.2186797127344504
trained,19,3,141,0.9194601354459846
trained,19,4,-279,0.9577629732884625
trained,19,4,-274,2.46135218306502
trained,19,4,-269,4.272299269304119
trained,19,4,-264,5.103446563493671
trained,19,4,-259,5.343872578562726
trained,19,4,-254,2.543540477117054
trained,19,4,-249,2.753450714405287
trained,19,4,-244,3.407636323677403
trained,19,4,-239,2.9435586266581515
trained,19,4,-234,4.072573285177555
trained,19,4,-229,4.405029527172433
trained,19,4,-224,4.669877946904829
trained,19,4,-219,5.0082459649825735
trained,19,4,-214,2.835092765357837
trained,19,4,-209,1.855061333730801
trained,19,4,-204,1.7445004751468751
trained,19,4,-199,1.6071646537387712
trained,19,4,-194,2.2291867645580328
trained,19,4,-189,1.7101651805572011
trained,19,4,-184,2.15297722486119
trained,19,4,-179,2.46719056288206
trained,19,4,-174,2.7050836587921006
trained,19,4,-169,2.614665973290626
trained,19,4,-164,2.431620859490277
trained,19,4,-159,2.0654062931449726
trained,19,4,-154,1.6218011038829185
trained,19,4,-149,1.3123097187732289
trained,19,4,-144,0.957648822974386
trained,19,4,-139,0.7053453457331267
trained,19,4,-134,0.7854531878312949
trained,19,4,-129,0.7193620276307199
trained,19,4,-124,0.793224373034148
trained,19,4,-119,0.8930299451584034
trained,19,4,-114,0.6539302672057815
trained,19,4,-109,0.6189897243539757
trained,19,4,-104,0.6847500010609164
trained,19,4,-99,1.4805656592221594
trained,19,4,-94,1.2277926901913903
trained,19,4,-89,1.2005884092302168
trained,19,4,-84,2.2288046438511144
trained,19,4,-79,1.5746448362669403
trained,19,4,-74,0.8631605360975194
trained,19,4,-69,0.586480524547363
trained,19,4,-64,0.7019686783894956
trained,19,4,-59,0.8267962912205925
trained,19,4,-54,1.478539781714427
trained,19,4,-49,1.377110488120295
trained,19,4,-44,1.5350368418544729
trained,19,4,-39,2.1117079830957755
trained,19,4,-34,1.4579383094741178
trained,19,4,-29,0.5045961313321412
trained,19,4,-24,1.0563421261683483
trained,19,4,-19,1.0953504777086729
trained,19,4,-14,1.133420749642144
trained,19,4,-9,1.2692854424526006
trained,19,4,-4,0.6706795827434021
trained,19,4,1,0.6130407738178811
trained,19,4,6,1.915966242437928
trained,19,4,11,1.9219908345163985
trained,19,4,16,0.6781140999165838
trained,19,4,21,1.146420548075963
trained,19,4,26,1.1270328187075833
trained,19,4,31,1.0425491247427676
trained,19,4,36,1.1144105028445705
trained,19,4,41,1.1701296531083556
trained,19,4,46,1.189337959424038
trained,19,4,51,1.7202420078980505
trained,19,4,56,1.6048958718754809
trained,19,4,61,0.7251558600134135
trained,19,4,66,0.7178994234515557
trained,19,4,71,0.6006295655669422
trained,19,4,76,1.3775241880509843
trained,19,4,81,1.6511209872718124
trained,19,4,86,1.6539836069458183
trained,19,4,91,1.8167619987695602
trained,19,4,96,1.8972250162411037
trained,19,4,101,1.8838262282213454
trained,19,4,106,1.7541212210062416
trained,19,4,111,1.6118554412407735
trained,19,4,116,1.6019272120784813
trained,19,4,121,1.6427184164657493
trained,19,4,126,1.7169707828229464
trained,19,4,131,1.3580790596847363
trained,19,4,136,1.3476869073739575
trained,19,4,141,0.9730149360177359
trained,19,5,-279,2.8791343812366748
trained,19,5,-274,2.808762091952179
trained,19,5,-269,2.5734669477628436
trained,19,5,-264,1.1992286543124642
trained,19,5,-259,0.8051860892979286
trained,19,5,-254,0.7573428004067913
trained,19,5,-249,1.1748811379355057
trained,19,5,-244,0.9423601831553012
trained,19,5,-239,0.9263330959186623
trained,19,5,-234,0.9679626589908503
trained,19,5,-229,0.7369828041442101
trained,19,5,-224,1.5351866023035252
trained,19,5,-219,1.355533025373742
trained,19,5,-214,1.3204151464646026
trained,19,5,-209,0.9977135783883686
trained,19,5,-204,0.6645099263565372
trained,19,5,-199,0.5102045565060346
trained,19,5,-194,0.5775887635137278
trained,19,5,-189,1.2308254422850484
trained,19,5,-184,1.907651076840086
trained,19,5,-179,2.166428476287879
trained,19,5,-174,2.284837784810291
trained,19,5,-169,2.18850149536347
trained,19,5,-164,1.7522596069989957
trained,19,5,-159,1.579618853402165
trained,19,5,-154,0.9827197582186941
trained,19,5,-149,0.8855727907657123
trained,19,5,-144,0.5862629261136959
trained,19,5,-139,0.7706469953261239
trained,19,5,-134,0.6888294868918012
trained,19,5,-129,0.7024729544586792
trained,19,5,-124,1.4464162192359997
trained,19,5,-119,1.3971654325736336
trained,19,5,-114,0.8566975479163234
trained,19,5,-109,1.0825272206024419
trained,19,5,-104,1.0052744452626365
trained,19,5,-99,0.9798932671107085
trained,19,5,-94,0.9642613000173406
trained,19,5,-89,0.9444512805016178
trained,19,5,-84,0.9471968309876264
trained,19,5,-79,0.9711812169412573
trained,19,5,-74,0.6144086961539145
trained,19,5,-69,0.5968727470729592
trained,19,5,-64,0.6723052868068218
trained,19,5,-59,0.7961697793268427
trained,19,5,-54,0.9148507783223577
trained,19,5,-49,1.5232365058734914
trained,19,5,-44,1.4367610586258281
trained,19,5,-39,1.2446160110413038
trained,19,5,-34,0.8280888645203712
trained,19,5,-29,1.1409897268266347
trained,19,5,-24,0.6284614715851189
trained,19,5,-19,0.5598701500156364
trained,19,5,-14,0.5052159827971812
trained,19,5,-9,0.43982930065462444
trained,19,5,-4,0.4500174551475393
trained,19,5,1,0.4906926774949161
trained,19,5,6,0.6061317626066334
trained,19,5,11,0.3126870482054673
trained,19,5,16,0.4799692926317696
trained,19,5,21,0.5680644053999961
trained,19,5,26,0.615192285161805
trained,19,5,31,0.6597868152541899
trained,19,5,36,0.6982667596584478
trained,19,5,41,0.8224689342089316
trained,19,5,46,0.5659926845841841
trained,19,5,51,2.1126698861140554
trained,19,5,56,2.1059083221950186
trained,19,5,61,1.3140326058228589
trained,19,5,66,1.5422789025907016
trained,19,5,71,1.6399681810108047
trained,19,5,76,1.6644075351717964
trained,19,5,81,1.1900778010842084
trained,19,5,86,0.8741305135182337
trained,19,5,91,0.7805507844558524
trained,19,5,96,0.615596486620642
trained,19,5,101,0.5860259514475921
trained,19,5,106,0.5612011913574113
trained,19,5,111,0.5490992632804261
trained,19,5,116,0.6467961670912024
trained,19,5,121,0.8067700015144774
trained,19,5,126,0.6903398400117077
trained,19,5,131,0.8611897463364289
trained,19,5,136,0.6077407222313671
trained,19,5,141,0.9081849731996915
trained,19,6,-279,4.536467643941762
trained,19,6,-274,3.8668618756474555
trained,19,6,-269,3.0578720208267547
trained,19,6,-264,3.1894285881980045
trained,19,6,-259,2.88100693513027
trained,19,6,-254,3.0952646327079547
trained,19,6,-249,1.9511408701676405
trained,19,6,-244,3.699675324374893
trained,19,6,-239,3.09818008104616
trained,19,6,-234,2.2382090999771087
trained,19,6,-229,2.027587920308622
trained,19,6,-224,1.671127416612467
trained,19,6,-219,1.5446707160104576
trained,19,6,-214,0.7457912653561343
trained,19,6,-209,2.268461565284359
trained,19,6,-204,2.2786276305917315
trained,19,6,-199,1.3957722775417967
trained,19,6,-194,2.018230616022229
trained,19,6,-189,1.308024240196137
trained,19,6,-184,1.418503725606492
trained,19,6,-179,1.2870679561955765
trained,19,6,-174,1.146544903032907
trained,19,6,-169,1.218418783767533
trained,19,6,-164,1.1665336806470177
trained,19,6,-159,0.968683166406841
trained,19,6,-154,0.927167973438588
trained,19,6,-149,1.089486926627118
trained,19,6,-144,1.4647885818881186
trained,19,6,-139,1.2074591739224918
trained,19,6,-134,0.9992003500996423
trained,19,6,-129,0.994218966684377
trained,19,6,-124,0.9800501806205346
trained,19,6,-119,1.1484093930608574
trained,19,6,-114,0.5234406690873366
trained,19,6,-109,1.3273760446380272
trained,19,6,-104,1.3331773388692427
trained,19,6,-99,1.3430531086163289
trained,19,6,-94,1.3436496192180345
trained,19,6,-89,1.3209765486435157
trained,19,6,-84,1.3480046948930726
trained,19,6,-79,1.2548709722166496
trained,19,6,-74,1.1660613254940395
trained,19,6,-69,1.0731836839460414
trained,19,6,-64,0.9455860856288223
trained,19,6,-59,0.607027325485108
trained,19,6,-54,0.5777248629802758
trained,19,6,-49,1.0561644383644238
trained,19,6,-44,0.9730488691663238
trained,19,6,-39,0.6861579925264347
trained,19,6,-34,0.9947590858098421
trained,19,6,-29,1.1937558923671734
trained,19,6,-24,1.1058027048536534
trained,19,6,-19,0.9092384776805653
trained,19,6,-14,1.3190591886820564
trained,19,6,-9,1.4463719173320155
trained,19,6,-4,0.9623645827760909
trained,19,6,1,0.9517878852320334
trained,19,6,6,1.0442159583766475
trained,19,6,11,1.1343006161215203
trained,19,6,16,1.0221689823280553
trained,19,6,21,0.9807509548874916
trained,19,6,26,0.8978883598624318
trained,19,6,31,0.7952891721595348
trained,19,6,36,0.5933311346947785
trained,19,6,41,0.6974779486114986
trained,19,6,46,0.8105047825978061
trained,19,6,51,0.8326859456931384
trained,19,6,56,0.4027178448611759
trained,19,6,61,0.4795271384524439
trained,19,6,66,0.7756287911263164
trained,19,6,71,0.7365851485504876
trained,19,6,76,0.7894583941099472
trained,19,6,81,0.7342961971039486
trained,19,6,86,0.5675499876455997
trained,19,6,91,0.7045736319834295
trained,19,6,96,0.871601686950889
trained,19,6,101,1.0688643893985295
trained,19,6,106,1.02513049255557
trained,19,6,111,0.9573214043721869
trained,19,6,116,0.9849764571412412
trained,19,6,121,0.9678948086010766
trained,19,6,126,0.9798281994042761
trained,19,6,131,0.9130036053175354
trained,19,6,136,1.056582591465108
trained,19,6,141,1.1432866648992066
trained,19,7,-279,0.8251476098410278
trained,19,7,-274,1.7645208097327139
trained,19,7,-269,3.3923245898541836
trained,19,7,-264,1.8148135347507133
trained,19,7,-259,2.0919779505388285
trained,19,7,-254,2.775124643233867
trained,19,7,-249,2.9770531214638396
trained,19,7,-244,3.0137553568853086
trained,19,7,-239,3.4866745388944818
trained,19,7,-234,1.3207356330707436
trained,19,7,-229,1.5313249431778604
trained,19,7,-224,1.5700403728690075
trained,19,7,-219,2.08027963199756
trained,19,7,-214,2.272066250716615
trained,19,7,-209,2.3816615658991624
trained,19,7,-204,2.3161659563498915
trained,19,7,-199,2.131848863077258
trained,19,7,-194,1.9809419546887739
trained,19,7,-189,1.8842024682931124
trained,19,7,-184,1.803246087553399
trained,19,7,-179,1.7920286995274204
trained,19,7,-174,1.8309154455253263
trained,19,7,-169,2.5342329302861604
trained,19,7,-164,2.427558199163607
trained,19,7,-159,2.2362826401759373
trained,19,7,-154,2.261369042393634
trained,19,7,-149,2.0660495857481886
trained,19,7,-144,1.3313854940353742
trained,19,7,-139,2.1732943169761554
trained,19,7,-134,2.2604731522420636
trained,19,7,-129,2.24953729295889
trained,19,7,-124,2.308253654625585
trained,19,7,-119,2.312863327051508
trained,19,7,-114,2.261236457417523
trained,19,7,-109,2.150284731630331
trained,19,7,-104,2.1203055488191667
trained,19,7,-99,2.1115630431263352
trained,19,7,-94,2.013344835174224
trained,19,7,-89,1.9249910741731397
trained,19,7,-84,1.7732910330034843
trained,19,7,-79,1.6440118947090845
trained,19,7,-74,1.0856412753156512
trained,19,7,-69,1.2010319140263581
trained,19,7,-64,1.437440272605573
trained,19,7,-59,1.572255026452386
trained,19,7,-54,1.5108325808574785
trained,19,7,-49,0.4418423905342259
trained,19,7,-44,0.7202327894082243
trained,19,7,-39,1.1535876392686466
trained,19,7,-34,1.2881337545663845
trained,19,7,-29,1.1378036949631736
trained,19,7,-24,1.20864858625605
trained,19,7,-19,1.4138692686294678
trained,19,7,-14,1.7678310551141727
trained,19,7,-9,1.3827347842802475
trained,19,7,-4,2.525103012722349
trained,19,7,1,2.477699092408338
trained,19,7,6,2.335575241301558
