condition,checkpoint,seed,episode,external_sha256,phi_r_g,phi_r_z,group_decoupling_g,group_downward_g,group_part_driven_g,atom_base_part0_to_whole_g,atom_parts_to_whole_g,atom_part1_to_whole_g,atom_whole_to_part0_g,atom_whole_to_parts_g,atom_whole_to_part1_g,atom_whole_to_whole_g,atom_part0_to_part1_g,atom_part1_to_part0_g,phi_r_g_shuffled,whole_to_single_sum,whole_to_parts,downward_reconstructed,downward_reconstruction_error
default,48000,18,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.901582800700829,0.25378250417296355,-0.988136591167919,2.840534333606011,0.1007029976293099,1.4108698990696957,0.3346078058672419,1.2705233190825655,1.4295778687872551,0.192036901503563,1.2189195633151928,-0.988136591167919,-1.4331704153196871,-1.482127611070506,0.005472911942513148,2.648497432102448,0.192036901503563,2.840534333606011,0.0
default,48000,18,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.7700280652559806,0.026450784268213234,0.5787076322837086,1.1001103618071044,0.08325541960476057,0.314006231543726,0.29522143243042187,0.5945440912171314,0.7463266401314579,0.051055617264603725,0.3027281044110428,0.5787076322837086,-0.2983867800231186,-0.8221295555634001,0.0026206399659917667,1.0490547445425007,0.051055617264603725,1.1001103618071044,0.0
default,48000,18,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.1572421953978926,0.1315760249535043,-0.39573432138953457,2.332346857132438,0.009662057193145168,1.3150289401014026,0.20624872286788531,1.028142807061629,1.1592202891736192,0.1616028809395471,1.011523687019272,-0.39573432138953457,-1.3440375415352628,-1.195720871302509,0.003983387933677966,2.1707439761928913,0.1616028809395471,2.332346857132438,0.0
default,48000,18,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.2896032102867956,0.04466155063760241,0.2783387153500527,1.9467681220123132,0.1013857085214045,-0.009929024211472681,1.7916466176396786,0.2658579081602441,-1.1102230246251565e-16,0.3229182690112693,1.6238498530010441,0.2783387153500527,-1.675333710816135,-0.2708560822509105,0.014342042175022926,1.623849853001044,0.3229182690112693,1.9467681220123132,0.0
default,48000,19,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.5704128896331655,0.14835034279614268,0.22031912283544663,2.1856438841214914,0.2119927182060124,0.1181171098160605,1.5766502379220368,0.681674562168578,0.1641286512189044,0.5566931978312724,1.4648220350713144,0.22031912283544663,-1.4812497906091786,-0.6831994010914841,0.0026491145351509983,1.6289506862902188,0.5566931978312724,2.1856438841214914,0.0
default,48000,19,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.008319751848123,0.13398482041243598,-0.5385973300359836,2.427724471061783,0.09211231062544845,0.838513703920674,0.5109275104184394,1.1232726931640435,0.8748155305273924,0.31674890490838026,1.2361600356260105,-0.5385973300359836,-1.2607478462571917,-1.1198537506205166,0.0021352305145715816,2.110975566153403,0.31674890490838026,2.4277244710617834,4.440892098500626e-16
default,48000,19,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.2038030074437223,0.2096423553108569,0.5498965975066725,1.683101591462116,0.023324224457374587,-0.12805123071586522,1.8615475048061443,0.0,-0.1447569261727707,0.204690609185872,1.6231679084490145,0.5498965975066725,-1.7101720496329045,0.0,0.0023149644102419265,1.4784109822762437,0.204690609185872,1.6831015914621157,-2.220446049250313e-16
default,48000,19,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.8205807415892807,0.04054221297351862,0.7596811330843929,1.0301884616224701,0.06448520732649166,0.057615475955897555,0.6853167824567998,0.2943423515854928,0.08865701705225781,0.2568052997343595,0.6847261448358528,0.7596811330843929,-0.6857327029528284,-0.28705669971887016,0.003950111420755818,0.7733831618881106,0.2568052997343595,1.0301884616224701,0.0
default,48000,19,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.730295931173021,0.2695464400527422,-1.5087892951930177,4.364084254984703,0.48042162435757074,1.7417235778566984,0.8874630253157147,1.863964658353158,1.6466980476835895,0.6783570598906095,2.0390291474105036,-1.5087892951930177,-2.1177457704826685,-1.8949838666853318,0.0058616635862823625,3.685727195094093,0.6783570598906095,4.364084254984702,-8.881784197001252e-16
default,48000,19,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.4533367848997458,0.18965214149632537,-0.717654015441406,2.077564074594414,0.11824854910341975,1.171461034316163,0.2658082000818298,0.9113587289089624,0.9349495107565722,0.09985133427727311,1.0427632295605689,-0.717654015441406,-1.3041137001765872,-0.9262657140269486,0.0032626228692489156,1.977712740317141,0.09985133427727311,2.077564074594414,0.0
default,48000,19,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,3.0714829465216136,0.27723673514617964,-1.1247566648422467,3.9744223149134,0.2550856414602034,1.2206817278058786,1.0628720350687022,1.8453203662718403,1.1969060658504243,0.8047608803345185,1.9727553687284567,-1.1247566648422467,-1.9965360573835635,-1.8772524303026543,0.004685392403291983,3.169661434578881,0.8047608803345185,3.9744223149133995,-4.440892098500626e-16
default,48000,19,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.7878410094996544,0.06046628998430115,-1.1588090860297715,2.936844663643993,0.10454115548812615,1.349889813038347,0.2797989523114963,1.3079642725978358,1.4204392080995063,0.2413235020617539,1.2750819534827325,-1.1588090860297715,-1.3790533810464911,-1.4540585014130616,0.00017426918019403104,2.6955211615822385,0.2413235020617539,2.9368446636439924,-4.440892098500626e-16
default,48000,19,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.6228390333627376,0.01495599208796744,0.1745403726044934,1.4349082032877272,0.04329695889219476,-0.05068458921700669,1.5341226910843417,0.0,-0.06510861102317511,0.13434408603170245,1.3656727282791998,0.1745403726044934,-1.4401411429751403,0.0,0.012369475557769571,1.3005641172560247,0.13434408603170245,1.4349082032877272,0.0
default,48000,19,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.7823911173481366,0.08426760580782577,-0.4096341550330731,2.104806744222608,-0.008853502520531631,0.9411362316946446,0.15962845302262774,1.1154324207586472,0.9894624067700741,0.1057365125333849,1.0096078249191491,-0.4096341550330731,-1.0586209236841566,-1.1664296843122948,0.006792943644506888,1.9990702316892233,0.1057365125333849,2.104806744222608,0.0
default,48000,20,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,1.898267510255411,0.04225658612273567,-1.2724693532058988,3.126844302062958,0.053703493694167825,1.7562928691110504,0.17541443867023387,1.5322009562694374,1.5235829133711354,0.046404396983528606,1.556856991708294,-1.2724693532058988,-1.8515656312302844,-1.5586391391262695,0.00870532374918967,3.0804399050794293,0.046404396983528606,3.126844302062958,0.0
default,48000,20,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.14979403217294,0.13869107100397032,0.558464200396541,1.49557594329268,0.014321280714663986,0.25581533258920386,1.0074788304766453,0.40833654398395125,1.190981835890166,0.058016284293238796,0.24657782310927523,0.558464200396541,-0.2468477426916929,-1.4104616836434436,0.0038631586264585294,1.4375596589994413,0.058016284293238796,1.49557594329268,0.0
default,48000,20,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,1.536154069760504,0.02345675654829854,-0.5145007563068589,1.973720922159078,0.05384124110368793,1.062098531982472,0.8009191256769532,0.6043355040786971,0.5939141265109356,0.011435472305136418,1.368371323343006,-0.5145007563068589,-1.8086089243966517,-0.604902996237783,0.0042950480050922835,1.9622854498539415,0.011435472305136418,1.973720922159078,0.0
default,48000,20,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.9644406393175151,0.11183346844806541,-0.1788674706329476,2.015819473533956,0.15610436804493788,0.8826744375064972,0.9845068405800763,0.5326568416989137,0.5123714174051957,0.019640944172671926,1.4838071119560885,-0.1788674706329476,-1.728591733791539,-0.5151420179490103,0.0020312194432766106,1.9961785293612841,0.019640944172671926,2.015819473533956,0.0
default,48000,20,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.003493656984638,0.16724810096782794,-0.9551157475238323,2.8402351577586904,0.06378256734998189,1.4971875921003337,0.36486092366902856,1.2596147917987124,1.2418370888756805,0.07297847018453063,1.5254195986984793,-0.9551157475238323,-1.79592734995243,-1.261953390265663,0.007115675897125312,2.76725668757416,0.07297847018453063,2.8402351577586904,0.0
default,48000,20,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.343287552471953,0.07604065430647622,-0.7848236509061737,3.011801383557973,0.13320266064526942,0.9356619121134191,0.9273603617848589,1.2659402654112104,0.9319122020393267,0.3774144607194709,1.7024747207991755,-0.7848236509061737,-1.7261667700834968,-1.269593108580722,0.004794710624399068,2.634386922838502,0.3774144607194709,3.011801383557973,0.0
default,48000,20,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.2689588931784117,0.018769472440980373,0.8847537470121831,1.387288298631321,0.03599990677783005,-0.6839809398338637,2.095303737051941,0.0,-0.6488464942227035,0.6703279892022234,1.3658068036518012,0.8847537470121831,-1.3753228904402475,0.0,0.01474700864589841,0.7169603094290977,0.6703279892022234,1.387288298631321,0.0
default,48000,20,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.8239444398800182,0.014801621695873873,-1.1128475140814373,2.9003952776343667,0.06287993998834107,1.2356954907999227,0.27198655758640555,1.7871561329982066,1.2598340442071538,0.21517856279929548,1.4253826706279171,-1.1128475140814373,-1.4356991733130644,-1.7962590680831294,0.001907510598166448,2.6852167148350707,0.21517856279929548,2.900395277634366,-4.440892098500626e-16
default,48000,20,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.9159112787669235,0.1555400120044601,-0.4329261160126725,2.283300514184873,0.0824779201589898,1.0623580443229792,0.6862127181447248,0.8392224413999909,0.8371329666076639,0.04191388744787039,1.4042536601293385,-0.4329261160126725,-1.6696954963668271,-0.8356197873418778,0.0038373951431485143,2.241386626737002,0.04191388744787039,2.2833005141848726,-4.440892098500626e-16
default,48000,20,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.5459628030981134,0.0485340964192405,-0.408771732119789,1.908074557906576,0.028409671293353256,0.5681605750272842,0.8087202010774024,0.5805304681843997,0.5168918657439892,0.0894358800375632,1.3017468121250237,-0.408771732119789,-1.3492911817094189,-0.5797103912863142,0.008181045239205875,1.818638677869013,0.0894358800375632,1.908074557906576,0.0
default,48000,21,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.01458637832628,0.028884770902666057,0.15968368022696833,1.8130901663174523,0.04012557530887895,0.28643888178858057,1.1686857093820078,0.3865123839188003,0.19752513401749328,0.23492385183784137,1.3806411804621177,0.15968368022696833,-1.4149990158617096,-0.38651238391880005,0.0025994250278886244,1.578166314479611,0.23492385183784137,1.8130901663174523,0.0
default,48000,21,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,1.4439813106469692,0.007782063689773855,0.1668032444883707,1.17431381242897,0.08844983089212,0.393483586031385,1.1388359654983367,0.012612746412827613,0.00595058994121711,0.026098768501465308,1.1422644539862876,0.1668032444883707,-1.4490927298291494,-0.007389737221279891,0.004374195179109808,1.1482150439275047,0.026098768501465308,1.17431381242897,0.0
default,48000,21,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,1.7748057183555632,0.24630231803988267,-0.2940343392022955,1.9401440689809961,0.04115875096991728,1.1390392837082548,0.31066345474061174,0.8028016475908805,0.8049291826617622,0.031325315005945154,1.1038895713132888,-0.2940343392022955,-1.4055771026711092,-0.8057685323987204,0.003016854918737155,1.908818753975051,0.031325315005945154,1.9401440689809961,0.0
default,48000,21,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.7603400923034198,0.030111840132319934,-0.6870372128720152,2.3607469720473797,0.12755471984149824,1.2967304035074183,0.41320183574943403,0.9065923421662689,0.9059611142349051,0.13426634675377835,1.3205195110586962,-0.6870372128720152,-1.5768236147732453,-0.9121462468083777,0.003208868107635987,2.2264806252936014,0.13426634675377835,2.3607469720473797,0.0
default,48000,21,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,1.821277629252584,0.00926606853956019,0.08738015624536155,1.701909325934634,0.0917425191974428,0.0628946342131409,1.80755696827166,0.0,-4.440892098500626e-16,0.07540703945488403,1.6265022864797505,0.08738015624536155,-1.778709083287358,0.0,0.0013627247741582194,1.62650228647975,0.07540703945488403,1.701909325934634,0.0
default,48000,21,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.7201266789637857,0.06787347057397819,0.6892078927908107,1.0864399977409087,0.001679197842692881,-0.28420153107579615,1.377297012372634,0.0,-0.3042971545054096,0.3427874302268554,1.047949722019463,0.6892078927908107,-1.091416283454145,0.0,0.006106513462592389,0.7436525675140533,0.3427874302268554,1.0864399977409087,0.0
default,48000,21,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.4998287164238537,0.006548171331203362,0.5257396753123937,1.00353403785414,0.005969561805219792,-0.16091053966192592,1.2010990179753813,0.0,-0.15634568040121355,0.16078608407502792,0.9990936341803255,0.5257396753123937,-1.0342189165082356,0.0,0.004656192932825709,0.8427479537791119,0.16078608407502792,1.00353403785414,0.0
default,48000,21,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.248421442032831,0.09460774613369383,0.32693545971291993,0.8924283427848787,0.03746260249688005,0.1718329589283698,0.9663568558820043,0.0,0.0,0.004415131671398731,0.88801321111348,0.32693545971291993,-1.100727212313494,0.0,0.01309448831537613,0.88801321111348,0.004415131671398731,0.8924283427848787,0.0
default,48000,21,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.3932232597440395,0.014593574964965772,0.12813382903541637,1.1919304321224986,-0.026610651987046152,0.256665647670246,1.2941869514968425,0.0,0.0,0.016795210012686912,1.1751352221098117,0.12813382903541637,-1.5774632511541347,0.0,0.01141241908182683,1.1751352221098117,0.016795210012686912,1.1919304321224986,0.0
default,48000,21,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,1.6840975045900461,0.05758586873441529,0.8205899953657343,0.778876758821663,0.08578638449460674,0.344803183555213,0.6543978089081173,0.09488957415667887,0.09997489097245249,0.04449561064524188,0.6344062572039686,0.8205899953657343,-0.9160381875924719,-0.0922659945329305,0.0033228034348206092,0.7343811481764211,0.04449561064524188,0.778876758821663,0.0
default,48000,22,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.335806872883431,0.09201877679753567,0.7759277526555732,1.4742308706417715,0.18074226792744907,-0.05438852859381926,1.745337124934851,0.0,-4.440892098500626e-16,0.040823633343235244,1.4334072372985367,0.7759277526555732,-1.5102063284135827,0.0,0.0025710301087696896,1.4334072372985363,0.040823633343235244,1.4742308706417715,0.0
default,48000,22,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,1.89559540232694,0.13799492361365828,-1.0680802858524823,2.8226961847724334,0.11411998543734203,1.3564373824024107,0.23012646364472822,1.4032000122855561,1.412371586584667,0.08623015044821347,1.324094447739553,-1.0680802858524823,-1.3506126157614928,-1.5250312571338602,0.003370489244570729,2.73646603432422,0.08623015044821347,2.8226961847724334,0.0
default,48000,22,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,3.0837128371393554,0.1107801686526052,0.950389354636413,2.0020119545538995,0.052912578354177064,0.6167584168398056,0.6561553880181898,0.8390127156311167,0.6493882207608943,0.13273370759127356,1.2198900262017316,0.950389354636413,-1.2322638104674921,-0.8267501316674426,0.0014872518174469385,1.869278246962626,0.13273370759127356,2.0020119545538995,0.0
default,48000,22,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,2.7006784828505004,0.13852526280579625,1.9348747413415737,0.689738150069001,0.06166853039898912,-0.31811950734181715,0.9037425352102004,0.17627321622842773,-0.13501372755073726,0.28959398082150134,0.5351578967982369,1.9348747413415737,-0.532980079366473,-0.16724763433134893,0.002043062088360137,0.4001441692474996,0.28959398082150134,0.689738150069001,0.0
default,48000,22,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.972083759110898,0.004525808931419628,-0.8288309875905995,3.683246279924897,0.17635963822159306,1.7113379680593064,1.1798089805094403,0.8765073647705219,1.863631557952351,0.9088444155456028,0.9107703064269432,-0.8288309875905995,-1.7147475400373546,-1.8765471350803211,0.005860365307560567,2.7744018643792945,0.9088444155456028,3.683246279924897,0.0
default,48000,22,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,2.3540429477807097,0.10302869912625706,1.6298162613663698,0.6393031609791626,0.08449119802729221,-0.20270087566043937,0.6607357165012904,0.26261185584597424,-0.016165508754900415,0.27041804700634087,0.38505062272772217,1.6298162613663698,-0.3778368852889924,-0.25831861337054063,0.00281960391172581,0.36888511397282175,0.27041804700634087,0.6393031609791626,0.0
default,48000,22,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.823140708701003,0.15105224047940669,0.7527744169828079,1.9518376661024648,0.10221634162760385,0.1645490867102004,1.5744835466231482,0.37056990082091246,0.1638778490845696,0.16312802154734474,1.6248317954705505,0.7527744169828079,-1.643210923867743,-0.36417526865891414,0.0027935373046275025,1.78870964455512,0.16312802154734474,1.9518376661024648,0.0
default,48000,22,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.2189322749439055,0.20112984800929135,0.7780824103919348,1.3394667766942032,0.23431138819042174,-0.1291543930107384,1.7132773323867039,0.0,-0.08766400482215242,0.11582536296079704,1.3113054185555586,0.7780824103919348,-1.3498115511855437,0.0,0.0011207262461562749,1.2236414137334062,0.11582536296079704,1.3394667766942032,0.0
default,48000,22,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,2.462459528014527,0.01598538669657367,0.7591724015343235,1.6751380327386332,0.07747023089206201,-0.11417545766079762,1.8281154107525925,0.0,-0.08120098011763899,0.16643135260071995,1.5899076602555522,0.7591724015343235,-1.6364697221997329,-5.551115123125783e-17,0.008045739295576705,1.5087066801379132,0.16643135260071995,1.6751380327386332,0.0
default,48000,22,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.0919918434253892,0.11385648357243072,0.8886798134897647,1.1513960406352808,0.17101620283990737,0.006942923210421448,1.3623023977599806,0.0,0.0,0.039486947949861184,1.1119090926854196,0.8886798134897647,-1.1982291181304947,0.0,0.013339536815094644,1.1119090926854196,0.039486947949861184,1.1513960406352808,0.0
default,48000,23,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,2.192307680588546,0.020002797136687914,-0.5803331366550846,2.628563159860521,0.11430532628856849,1.204470288371921,0.49429699683259454,1.1410518193062933,1.4246603842470544,0.17402779117836165,1.029874984435105,-0.5803331366550846,-1.1962735371534179,-1.5292402410688224,0.005234377428036674,2.4545353686821594,0.17402779117836165,2.628563159860521,0.0
default,48000,23,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,2.6184059350137203,0.01762687763520227,1.1882741455450034,1.2764007779058215,0.18838725067738665,-0.439492904598598,1.5825150844801574,0.19039350392203236,-0.39427531348262423,0.6539327040533454,1.0167433873351004,1.1882741455450034,-1.0045725050341394,-0.1404559280920657,0.003156542519797155,0.6224680738524762,0.6539327040533454,1.2764007779058215,0.0
default,48000,23,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.0626775316899204,0.06571744793730017,-0.992960273112431,3.0431869322466176,0.06701339192252975,1.1569620033764432,0.6275439493126553,1.3184816089370976,1.074654485885807,0.29382272054821224,1.6747097258125985,-0.992960273112431,-1.7096036632394802,-1.326370506464186,0.007859207059916953,2.7493642116984054,0.29382272054821224,3.0431869322466176,0.0
default,48000,23,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.698124973350426,0.041871054263374945,-0.14595616897933894,1.7706068665563504,0.10329891459865015,0.32553000966572987,0.8228227360390543,0.7154706863454865,0.31386359704543243,0.44002725310102275,1.0167160164098952,-0.14595616897933894,-1.0446080826877073,-0.7159164347639132,0.00422547874441187,1.3305796134553276,0.44002725310102275,1.7706068665563504,0.0
default,48000,23,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,2.2399372988263138,0.013521749286051377,-0.6671643440202768,2.8917234002016747,0.03735533980276262,1.3537789187469036,0.14501063667741132,1.5949568011770228,1.3038692394580322,0.15978300876445317,1.4280711519791893,-0.6671643440202768,-1.4328840813652672,-1.6235069354333078,0.011123363350202226,2.7319403914372216,0.15978300876445317,2.8917234002016747,0.0
default,48000,23,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.990983341201587,0.1453718061429613,-0.3053502824057537,2.1814875472573854,0.11919909221437786,0.6883300340925214,1.0746975663801912,0.6309699179885984,0.5102189951008862,0.11523286702353497,1.5560356851329642,-0.3053502824057537,-1.6428044244997044,-0.6319940017472286,0.004184309832938923,2.0662546802338504,0.11523286702353497,2.1814875472573854,0.0
default,48000,23,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,1.8723636991984938,0.006408080102518587,-0.6710508993243982,2.4375613797942988,0.05813744992755687,1.000958508494144,0.2931545340549122,1.2700520192907319,0.9854901780788008,0.2428440287424649,1.209227172973033,-0.6710508993243982,-1.2336631578418125,-1.2723644540704186,0.019702623656263518,2.1947173510518336,0.2428440287424649,2.4375613797942988,0.0
default,48000,23,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,2.4579331274680234,0.011273934678384043,0.06734437076432087,2.287088874168555,0.06228987931346874,0.8708764561821791,0.8288493039602094,0.6664340981552637,1.3961196676785506,0.18999125463116284,0.7009779518588415,0.06734437076432087,-0.8686896014806289,-1.4351803775035545,0.006193804250353499,2.097097619537392,0.18999125463116284,2.2870888741685547,-4.440892098500626e-16
default,48000,23,8,61d4cf29a73d0fbebcfd1d461184e2ae14c4900d005b36c4d18f6b61215564be,1.6556351504925626,0.008725397413524266,0.24395887395411053,1.2883234118981575,0.12147877906463456,0.5243175762471541,0.7233990011212742,0.3073674000430806,0.2931958737598448,0.0006336997859883731,0.9944938383523243,0.24395887395411053,-1.128718251180765,-0.3048869471661093,0.008996357490107056,1.287689712112169,0.0006336997859883731,1.2883234118981575,0.0
default,48000,23,9,794bd6f53d04e380a07ad3b23a7b78a7204d02f669ee999f3c58aefed46e047b,2.3146731544967674,0.2460887446818294,-0.5626297094702908,2.8113847940969383,0.19471913679231712,1.0643795732802501,0.4862666183100086,1.2597469704546493,1.5047943253839051,0.326705813112794,0.9798846556002392,-0.5626297094702908,-1.0734872623595537,-1.5421867628930372,0.0033831422193126848,2.4846789809841443,0.326705813112794,2.8113847940969383,0.0
default,48000,24,0,2bdde52c6bb6e994a3f0d7c441ff03c743b87486b9efafb8c87e3d9aefd1bf30,1.9987106215528234,0.3125850351694957,0.28757946361871234,1.5719480407846151,0.15199067191424498,-0.1729346742386586,1.9803897125783179,0.0,-0.17025790134133723,0.17944440065035638,1.562761541475596,0.28757946361871234,-1.6554643664254143,0.0,0.0012244038305067317,1.3925036401342588,0.17944440065035638,1.5719480407846151,0.0
default,48000,24,1,010aa30e51836eeb1d0b2f3c13fdad4d158ec9cd81af62b9fe181df4c7aef7c4,1.4740852228442982,0.10119813867101549,-0.8677719622704441,2.289515723851266,0.038667079471241594,1.1208435058547794,0.2995231945306589,1.0037993650106138,1.0002427115556047,0.06047198499117856,1.2288010273044825,-0.8677719622704441,-1.3627294960455727,-1.0227694898792379,0.009598360655655447,2.229043738860087,0.06047198499117856,2.289515723851266,0.0
default,48000,24,2,a4040649f24d949a9daac8111c269e4d1a5257c969fae12fa7c69d0df9dbb2a3,2.0373220323783716,0.1553960901412988,-1.4098157792372863,3.4144528762504955,0.1458500584937208,1.7542885253522553,0.3376525027368005,1.493006838218918,1.6292351135718746,0.27742978137474417,1.5077879813038768,-1.4098157792372863,-1.768631937277375,-1.670465870536878,0.005076265916279299,3.1370230948757514,0.27742978137474417,3.4144528762504955,0.0
default,48000,24,3,f554c10b3a6ea3aad3da67bdd8822e211e5b121bc19cccf58079def91c367dd6,1.5219742804557101,0.0020014590042741753,0.1320898424543926,1.324664968144037,0.08376192529829396,0.3215167608155265,0.9325246825015461,0.16602721810844168,0.9684714162428717,0.24012748370149584,0.11606606819966947,0.1320898424543926,-0.3281491392367759,-1.0081575968904444,0.001097179728778097,1.0845374844425413,0.24012748370149584,1.3246649681440372,2.220446049250313e-16
default,48000,24,4,efeb704908aab4b37f9eb437d7027df36470cc446a4008dae4aeb97dab9705a9,1.800868522397234,0.00311982814218581,0.2601656666273233,1.5440966735217445,0.09644631543535165,-0.005890245765481916,1.6975873535081374,0.0,-8.881784197001252e-16,0.01850580248087441,1.525590871040871,0.2601656666273233,-1.5952507923073038,0.0,0.0027296480510649035,1.52559087104087,0.01850580248087441,1.5440966735217445,0.0
default,48000,24,5,e026480bfdede18b0cad8aa9a8396507da1a7d4e1d8f8b035f580d6cf1dfb08c,1.7116380204160704,0.03600347921475351,-0.468881529442033,2.1496982629906722,0.06065116969264994,0.965528969571657,0.2720102004711792,1.3295570732343895,1.1517034719521506,0.05984081529630658,0.9381539757422149,-0.468881529442033,-0.9772804824821031,-1.5291645911024727,0.008153473320196891,2.0898574476943654,0.05984081529630658,2.149698262990672,-4.440892098500626e-16
default,48000,24,6,aa52b477675f028f7f05585d6e76d7c1e052216fc5ff0c12d5b19191dbb9f848,2.097858440732685,0.22375255310951203,-0.9373215906897734,3.008233647747635,0.05573316499872205,1.1671919218682787,0.4302861405697116,1.550584997836877,1.1561253943817569,0.3365994214597161,1.515508831906162,-0.9373215906897734,-1.5316058447366685,-1.5607240505394768,0.0004736536844908157,2.671634226287919,0.3365994214597161,3.0082336477476352,4.440892098500626e-16
default,48000,24,7,0193a206e04983fbfc2b0b7090a2206526ec6d42519b69d1a4291436c936eec5,1.8183850017975767,0.03049853017338794,0.48272520222814386,1.285618858321791,0.1479544491373097,-0.09699961166619042,1.491389428145074,0.0,-0.11406584049391233,0.18957125275594366,1.2101134460597596,0.48272520222814386,-1.2464353673415738,0.0,0.0034346001192395725,1.0960476055658472,0.18957125275594366,1.285618858321791,0.0
